is_coffee_price,direction,price_vnd,price_change,certainty,content_date,_status,_tokens_used,url_hash
True,UP,95000.0,2500.0,2,2025-12-25,ok,2261,8be21eea0fc9249afeca4e32920d6e95a81308c9c47f174f9fba812ab235afe8
True,UP,96700.0,1700.0,1,2025-12-25,ok,2257,7698d920aa740912b255063055664d8f0d9feef14467448cbca7525075cf721d
False,NONE,,,5,,ok,2250,aff969be52d5040932d8a57a942e3b6594b8398662a6115ac6d45f7ddb9cf07e
True,STABLE,96700.0,,2,2025-12-26,ok,2191,b8cb27a7759872f890d42d68dfd59b458da9606af89c0fd10c7e49d5179e9f7d
True,UP,95000.0,2100.0,2,2025-12-20,ok,2198,1f1466e9030ee22e5259df7bb1c75a4375d708c587f7ebd3e8d0fa40b70f856f
True,UP,92500.0,1000.0,1,2025-12-24,ok,2208,d2fd5e7683a3393c6bad79840627aebe6fa0250094ec4274bd9ce9eef698e906
True,UP,92700.0,,2,2025-12-24,ok,2268,5fcea0199e7cdf04a472248a5faa59a84146f40e43860806a101dae0c3966d7e
True,UP,92700.0,,2,2025-12-24,ok,2229,3990f615e251e6fb61ed52c9a3b3d5ab469f659b7c335128f1f741f8d52d0983
True,UP,95300.0,2500.0,2,2025-12-24,ok,2247,ed2759db9df327eb72d5fae0667a3648bf43d0d7ff0e14890cac1a70cf05ae72
True,UP,94500.0,2500.0,1,2025-12-24,ok,2246,19d79a8b739915fc42f5298292ffeae2bf8dea56da16a95e63fdd972b15727bf
True,UP,95000.0,2500.0,1,2025-12-25,ok,2266,d8ed9aae0ef7e36db445a4a432e43e1731e2e4675508773182fc67ca7e248760
False,NONE,,,5,,ok,2224,d6ee7f93d9ae227ee389ad99aeaef13717faee7d98c6756407d7e451dd762c82
True,MIXED,95000.0,2500.0,1,2025-12-25,ok,2202,a8a81120427292a98ff080fe3500c8526230c9141945b81c619840f0dba99701
True,UP,92500.0,1000.0,2,2025-12-24,ok,2265,036b5724db21cfce4277228b1e0099c71b2c301ad13cac10232361b98a47406f
True,MIXED,92500.0,,2,2025-12-22,ok,2201,f6ced6c1631b003d91653dea40317fa9c660774c749139218e3eacf9d84fc13c
True,UP,92500.0,1000.0,1,2025-12-20,ok,2226,d62a5c25af77aa672d819c729ccfa61940e4506c582773a6c968e80fa85b58bc
True,MIXED,92500.0,,2,2025-12-22,ok,2198,03d7a0fdf5e4269f27a620e09e3ca94cc09a52450288395743a182b5734fb68d
False,NONE,,,5,,ok,2236,fd10f42bbd741d64aa59a2e1d5a086905a81bc219d1703341d6305c4d333d15f
True,UP,91500.0,1200.0,1,2025-12-23,ok,2260,d878282874a13bc2b8ad3b0108369be17f139a7012ad142a202047545db2452c
True,UP,92500.0,1000.0,1,2025-12-23,ok,2280,f2c8504b483ad3d93c8d0b54740b45d5f5981dc65c26e0e38a96441ab71ae388
True,UP,92500.0,1000.0,1,2025-12-23,ok,2229,4a66ad3413d25b108b7dbbfe7f218abd1b79add895adfb8e5b6dad03704fdb18
True,UP,91600.0,1300.0,1,2025-12-22,ok,2044,0260b1330da745986c2e559c736ca72fbf78c49b89da5f0770b8d206588153a2
True,MIXED,91500.0,1200.0,2,2025-12-17,ok,2247,677e3559e510bd710a5bfc622bfe9cce7ca93b447ed61771ba4310432038f35d
True,DOWN,90300.0,,2,2025-12-22,ok,2236,95897aa5c0de87461da97a3415dc501c67316e397be24f3e7003ab1394875425
True,UP,91500.0,1200.0,2,2025-12-22,ok,2221,40257d5588cad787b4def2aa0452245b4cbf30a6c14d1532d150e54818c829b0
True,STABLE,90300.0,0.0,1,2025-12-22,ok,2230,44264eb1449660266616281303b9f1befba10bcbbcd7a7ef99dc75b6869c79d3
True,UP,91600.0,1300.0,2,2025-12-22,ok,2188,be154102548003b31d1b90953196f03797e8e93cc69c1f4aff22a42b61d9cd63
True,UP,91200.0,1200.0,1,2025-12-22,ok,2272,311da6968e4c817f34bd7ec909b28415f8563d04fd583bef095d64f9cb9274ff
True,MIXED,90300.0,1000.0,2,2025-12-22,ok,2180,9e141adbbe1170c35ee7df7c48a56a8e76121726e90e10c7af92a5fc58b0afab
True,UP,90200.0,1000.0,2,2025-12-21,ok,2224,59f72911eda5f589f359df3700ce7b045317f4f22047e539a984303556e9d75e
True,UP,90000.0,1000.0,1,2025-12-21,ok,2232,2c862662b24d446cea2661e1117bcbe764ab61e72abf881108930fc6c94949e6
True,DOWN,90300.0,-8900.0,1,2025-12-17,ok,2241,8804ac1979dc027a537391012db1bea4226356d3cf912cb867cd56075a174b7e
True,DOWN,90500.0,-9000.0,2,2025-12-20,ok,2239,ddb61b6d1054abce615e416fb6f45d379044f2b9338a145d22fd3b954263c71e
True,UP,90300.0,1000.0,2,2025-12-21,ok,2233,bd5c8ba424fab25dfad5b4f0dc1c4f3a07fa3e6832eb7bb6220c45f7ef9950c1
True,UP,90300.0,1000.0,1,2025-12-21,ok,2260,a66010f42db162c7daddce63a051a0a12f9bc4178aee2065c026b754bb2e9b14
True,UP,90300.0,1000.0,1,2025-12-21,ok,2258,f34aeb042f71dd57b7693619d1c540dcd9c963da1faf1b244508ca1b9aeff9f6
True,MIXED,90300.0,-400.0,1,,ok,2199,35aae6ad1f0f4c5706de9053f4e4a1e92386119d20575fda771c76be2ce3a703
True,UP,90300.0,1000.0,1,2025-12-20,ok,2242,812cb234d4e6251c649ea3baa8e97663c09132bc1a3aa4b999f058f2cc49aa03
True,DOWN,,-4000.0,1,2025-12-18,ok,2236,db95ab3b177d2709fff94e3d1bca1736cc1d39461678707add3e9c31a407b9e7
True,DOWN,89300.0,-500.0,2,2025-12-20,ok,2221,095fc166dba916e13cfba7c9042331b13b343b4dbcc1cc245be3fe64239d7c6b
True,MIXED,90300.0,1000.0,2,2025-12-20,ok,2244,1f3d60743faabb2f22301dbd35fdd8ce575cbd1bf8a4ef5e0b6bf08810feaebd
True,DOWN,89300.0,,2,2025-12-20,ok,2288,d02c7741512d12fdef7d76129824b06e346bc3e4e6edbd2cf39cf5bbc847cbc8
True,DOWN,89000.0,-300.0,2,2025-12-20,ok,2179,d7fb857829fadcdc04e20f24be65ceebfeaabe66aa1a3b1a59d3dce6a8e3d22e
True,DOWN,89300.0,-500.0,1,2025-12-17,ok,2236,10c21b71e472b2f904189b5ae937ac5e480ea2510bf49d901e8de3324195ddb7
True,DOWN,88500.0,,2,2025-12-19,ok,2214,e222fe1eecd9107c193266063509eb126b2dcc99b40665e58bbe7cd460533942
True,DOWN,89500.0,-500.0,2,2025-12-19,ok,2250,723000205fb178fd8766cbdfc497d3701d9be53a05b13a3787e0e2d8d33a8e5f
True,DOWN,89700.0,,2,2025-12-19,ok,2271,fc0be7da428d98c2c8091389378913e6049a02bc15d276ec5b95c5a5d2c065d0
False,NONE,,,5,,ok,2247,a46ec06074e45ba1169cb4ae84b1e69217791c7186d9ccc59ce195aeaa5d1d95
True,DOWN,88700.0,-3800.0,1,2025-12-19,ok,2288,54487a7fc5ac87144e85fc717e8fc7426cad7b348071a170fc0f642569997ce3
True,DOWN,89800.0,-3500.0,1,2025-12-19,ok,2231,3015afbb151529f0d613d0c3df900e76bf64d21afdc003ac531c848a464d6465
True,DOWN,89300.0,-500.0,1,2025-12-19,ok,2244,da5093086ec168bd1d77cb583dcf483e660dcb1dec62f8882246ae30e3e9915a
True,DOWN,88500.0,-500.0,2,2025-12-19,ok,2230,cbecc8dffbe7c8fa5a73f93b20dac1a680dc3020712021c2059ab5caa9a19f12
True,DOWN,89800.0,-3700.0,2,2025-12-18,ok,2232,41d0e8443a16200361d35806223a04acb23779433122c12f40865f347c16d4b4
True,DOWN,93300.0,-3300.0,2,2025-12-17,ok,2263,91a9fa0435842a3a1044ffe3df7f52fea10104397695c9df835196c81a1c1775
True,DOWN,89800.0,-3500.0,1,2025-12-18,ok,2232,c3813fd935b641890f587b753e4306494b28b9ae8b08184b1dc1dcfce101b30a
True,DOWN,89700.0,-3600.0,1,2025-12-18,ok,2280,65498a1f7a01a0b34220a2754bf0edbdfa586bd0e2c21a334239187296466ec4
True,DOWN,93300.0,-2000.0,1,2025-12-18,ok,2252,c86fe854366b8eab85e46ab9f2565c30268f5ffe5a061288e42526112c503b04
True,DOWN,93000.0,,2,,ok,2225,9373b022c068d3c0f3d4ae7202bec50a3d4c5a50d394ee529cf88950902a6fc0
True,DOWN,93300.0,-2000.0,1,2025-12-18,ok,2246,f4ffef78500c9f99a6e56c5b3d82bba4bf21fa16c835fedba942848087a42763
True,DOWN,93300.0,-2000.0,1,2025-12-17,ok,2222,4bf26fd8a2750c06ac4a7dcff22829c57a33752514b7fd7a2822cf5b386d4bb2
True,DOWN,93300.0,-2000.0,2,2025-12-17,ok,2236,5831b9c4440ceeba47704e395eadfd230ea98c4b10a883b23ac5c8d0ec87a428
True,DOWN,95300.0,-2000.0,1,2025-12-17,ok,2228,be3a7eefdae2599f09e5e12253d44f29ee13e917385f23ac83430b5285e7d6bc
True,DOWN,95300.0,-6300.0,2,2025-12-17,ok,2261,927dd030538da7b4a0c918940a958796a367a874158c0efcace5699ed6053c0a
True,DOWN,95300.0,-6300.0,2,2025-12-17,ok,2254,13d6a925aab081e6a0550136a1cc7cb513a89a05c6fe41e996e88987ae545c7a
True,DOWN,95300.0,-2000.0,1,2025-12-17,ok,2273,9e1fcc1e2ca2b25480082f0b5b69c7daf54316021ce102625adf6dedcc0f4366
True,DOWN,93300.0,-2000.0,1,2025-12-17,ok,2256,977d6cfeb6c7423584c31853aff2005ee93e4bf2646ba12a4e741d5c464129b8
True,DOWN,95300.0,-1600.0,1,2025-12-16,ok,2223,9b9f2990d7a6f11b76cd9265dc1802b1e8793dc87d3a72b5d8aea945042aab1c
True,DOWN,94500.0,-2200.0,1,2025-12-16,ok,2247,7d645caec69e6ed07199f5ea0021a3ebadf573a46f565b5e6b3459b9fd1a8ee0
True,DOWN,97200.0,-2000.0,2,2025-12-16,ok,2232,4eacd1c8c9cbd8f4280e93ea93ff4eeab56d8f381e315d3f45e428ed8cc677c6
True,DOWN,97300.0,-1900.0,1,2025-12-16,ok,2241,012312fcbc4b4dd4002d9df54a5a07d4d7e1c3d0272cc46ce7394d112ee26572
True,DOWN,95300.0,-2000.0,1,2025-12-15,ok,2238,619fa5ebeaafe2852ba6d867bfe085d8a33c468c3083dda4f16dfb4fa91b06b3
True,DOWN,97200.0,-2000.0,2,2025-12-16,ok,2266,d796638dcd79eb137d72f4ec6d6602d55fd46bffe7119da88e13f6dd4da7dea6
True,DOWN,93300.0,-2000.0,1,2025-12-17,ok,2185,6b951841fdcb233b32f6999dff52ef4079d992da134c21f5ad46f4def68990d5
False,NONE,,,5,,ok,2153,89f0f01db0dca86f5b5758b2c8b11ba70253d53ec7dfeafb76f0894774e17e92
True,DOWN,95300.0,-2000.0,2,2025-12-14,ok,2187,b940a7f588d37976b9f92b3eaeda8a7dad28369241fb9d741603ddff9bf9ad5f
True,DOWN,97300.0,-1900.0,1,2025-12-15,ok,2217,85677c4937eb5f8e797ba1c9a591be4b173fd713a432aefced47b6a884528808
True,DOWN,97200.0,-2050.0,1,2025-12-15,ok,2249,03ee4f71b31d8c814121adce127dce6c3ae21a7a1f11a15bb2a84d34a846ec71
True,DOWN,96000.0,,2,2025-12-15,ok,2199,385ed4fb79854cf7d12951d4d01958e74af4a72f4892cc8d25ae729aebd38e87
True,STABLE,99200.0,0.0,1,2025-12-15,ok,2255,6f45c6b9793de80a632b2217763e5dd982c470d97157df7facebaa9b7b7943e7
True,DOWN,96000.0,,2,2025-12-15,ok,2212,1bc103ddf485bca925d0f4bb083ab8957b1911ea0e31aa0a7a8149e1027bf249
True,STABLE,99200.0,0.0,2,2025-12-15,ok,2219,b88ba61d523ff0a2428f0e8171c40faf9bcc5f4a7987f992d923ea37b89ce77c
True,DOWN,97300.0,-1900.0,1,2025-12-15,ok,2231,6734c9b8ac19d5da4e7e9f4de339d9ab67da2b0078c612ac79583dc966f7818e
True,DOWN,98500.0,-12000.0,2,2025-12-14,ok,2213,fd372de4d5eaf9de6f013bc845b59f0ef69e7c503fc24528f57c20f3f6ea7403
True,DOWN,99200.0,-1700.0,1,2025-12-14,ok,2228,b50e2387ad24ae39bc0647a55acb8909f29e5a073792f1cdb0bd83c915466eef
True,DOWN,99200.0,-1700.0,2,2025-12-14,ok,2218,3a3e499a0fcf80b4dfaddb4979dacee702a5c364b2424c4d5eb69b3ecf2d1d00
True,DOWN,99100.0,-3650.0,2,2025-12-13,ok,2247,80924dd68eba7aea9664de279d63bc3958e7d15ce75142cc5aa6937eac411625
True,DOWN,99200.0,-3650.0,1,2025-12-14,ok,2222,21df4fddd63bb7976fc604d41bd78adaa4f9830a6ec0e3d09517f6846cc3e031
True,DOWN,99200.0,-1800.0,1,2025-12-14,ok,2228,dad222babec62bd98b758a1e3fa6e649bedd2e407990435cc874cb4c2ccfed4c
True,DOWN,99200.0,-1700.0,1,2025-12-13,ok,2221,0516dbc1da6d7ff236a746524de8247f1ba9c5d41970c059eb54f5e5ae0ce0e3
True,DOWN,99200.0,-1800.0,1,2025-12-13,ok,2231,ee811d659befed251ce988fa0ee7bb1c6d2f962fb6bca2846939f269b42cdc74
True,DOWN,101000.0,,2,2025-12-13,ok,2262,4f7b939e06c88543d023109f0e1dc78e059189521f2777cd4be98f7334dc22f0
True,DOWN,101000.0,,2,2025-12-13,ok,2256,05c107420e28c10c844564e770050dd4d946ff14ebd5784385aa64e9d88b9c83
True,DOWN,101000.0,-800.0,1,2025-12-13,ok,2227,181c0d42cd5c4355cd85c935876536e271c425dfd6cf584661020c404dda3182
True,DOWN,99200.0,-1700.0,1,2025-12-13,ok,2250,ee4f1f182eeba54d9fff84cdb678b5fbdecf07ff6e4e0fa26559d04182a88a5e
True,DOWN,99200.0,-1800.0,1,2025-12-14,ok,2232,8b7063c31e8aa79ccb05079f25542c00c2555e399ff31606857c1cea30690478
True,DOWN,101000.0,-700.0,2,2025-12-12,ok,2242,5da11bddff87adbff806aa046c56c5c8360179a756d9dc7dd9bcc788359f7bab
True,UP,101800.0,500.0,1,2025-12-12,ok,2263,90f63714bef03e453129f6e5c761137a458aa9e038049bbed37788d853bee136
True,DOWN,101000.0,-700.0,1,2025-12-12,ok,2058,dec2906390c4cb6ab9c253b9c7f9320fd0c24f61b2535a2543cedc5d96b5d974
True,DOWN,101700.0,,2,2025-12-12,ok,2249,2c22ebb4b84a67acb57c8ee436caf6c0b8e38a266d6da7a96216aeb03cfdde6c
True,DOWN,101200.0,-800.0,1,2025-12-12,ok,2209,e8f3d11adee040c119d0890be1b270c5bcf5237139424940a8ce704564677645
True,DOWN,101000.0,-800.0,1,2025-12-12,ok,2212,fdd935b2f858aa60ead866bf87e44b2972cd22d818d15c3045a280c932d64eed
True,DOWN,101200.0,-800.0,1,2025-12-12,ok,2177,b8479307d4cb1292a96aa8b03eb25f6a3154caab9ea0da8e3ca3d36d0023b16e
True,UP,101800.0,500.0,1,2025-12-11,ok,2258,53b0da8fa632b22f8d8707062d307aedbc9ebd24d77d50e604325cb1af9ab362
True,STABLE,101500.0,0.0,1,2025-12-11,ok,2197,4fba2d2d55588283d266a78db9b14e87366f00316ea11e1c10d1922169472b51
True,UP,101800.0,500.0,2,2025-12-11,ok,2177,05547794824e40b355e0794d602c2ce5701e61e1f4d0c30961e090ae2976fc57
True,UP,101800.0,500.0,1,2025-12-11,ok,2242,ef18c6fe7b0a230bbb409ed0f7c668f8aec3cd94e523f598414cabd23bd08dfb
True,UP,101200.0,,2,2025-12-11,ok,2260,a34bef829f828cee5a3800b2ba901b31097e7c409ec3a8c66cba56a4b3089dc3
True,UP,101300.0,200.0,2,2025-12-11,ok,2217,b8ef46a2f4ccaafd4b53ea47acf1910a8a9fc69b81aedb13cf336eb6f231f466
True,STABLE,101300.0,0.0,2,2025-12-11,ok,2208,e8e22fc6137dde98bfcc6a1ac0dc6387c24e1c1d04dc6d4141b17af856ead972
True,UP,101500.0,350.0,2,2025-12-10,ok,2191,20ded52e815e615641298948917a941d8750939620931acb816a97da89c0c9b4
True,UP,101000.0,,2,2025-12-10,ok,2262,6028803f7d27c7269bed43440245812698c8397fbb7d465ef045d3936ecdf991
True,UP,101300.0,200.0,1,2025-12-10,ok,2196,5eec068f74d504b527e9c64bb9ec1a2af05790539c4389197dc4e95ee0ad9f2f
True,MIXED,101300.0,200.0,2,2025-12-06,ok,2245,e0e1b163b697537e6bbe6a4029431ced2be5cd20102be21c960d3d0a7df31d4b
True,UP,101000.0,,2,2025-12-10,ok,2256,0fa7c30eadd2dabf0eef4dd3560a5d6320e36f7600b05f66726065964f20723a
True,DOWN,101100.0,-2100.0,2,2025-12-10,ok,2237,781351ff26d5016cc3ffb2f4b43fe4bf61184f77ca1cec2878493d0c1d66a0bc
True,STABLE,,,2,,ok,2259,d79b9a821c7800cf3399a8c31650a24ac9e7e7adb06cbd6af3ac063ba3b126d4
True,DOWN,101100.0,-2100.0,1,2025-12-10,ok,2262,480e5a357d526ded1fa673b41deba5ddeca2cf9eb459392e32df8f4d91b28f81
True,UP,101500.0,300.0,2,2025-12-10,ok,2202,9f5c805d1dad8771c6bf629ec3eec39f05f551a4016504028c45b077539ee045
True,DOWN,101200.0,-2100.0,2,2025-12-09,ok,2216,3cd5b31e9b397263633127ec2d9b44519a41a93a5c4ebd020ae6875512e63553
True,DOWN,101100.0,-2100.0,1,2025-12-09,ok,2270,bb0e33d481bda4151d47efa95b684e4bd7732b7093f9369be5254fd7970884ed
True,UP,103200.0,200.0,2,2025-12-09,ok,2232,a52ebde8f6e08920ce4590ac2ebd223c18edcbe09a5870ed7d5f3fd7a3ae41c1
True,DOWN,100000.0,,2,2025-12-09,ok,2240,86df9c794f84ae724b5e34a1680a90b435a8c99358f05bd37a33d99f3eda5603
True,UP,103200.0,200.0,1,2025-12-09,ok,2246,7ed202937108d830e47558d5c403d59a0543c93d4511a516242c889ed7754923
True,DOWN,101100.0,-2100.0,1,2025-12-09,ok,1961,61e172d9f365ac5d2377f2a2a24ebe2c1e2ed68136613c5c87d2fdfd47cedf45
True,DOWN,101100.0,-2000.0,1,2025-12-06,ok,2270,dc1db5132a29103d8084543cc0bf947d915d17a80f763a774791a6290d4ad738
True,UP,103200.0,200.0,1,2025-12-08,ok,2202,d351009f8eae32ecf83fa59d7c784a9ac8bd75682254a0c5e57983571a21b544
True,UP,102800.0,,1,2025-12-08,ok,2286,35898423c3fdb59b50d6137202f53a43fc4911153b0e449a11065469c48405a8
True,UP,103200.0,200.0,1,2025-12-08,ok,2250,e482660ddef3b0ae9a57de460e464b75c8fc7b66d6b73ec64d1a870ce7a57b19
True,STABLE,103650.0,0.0,2,2025-12-08,ok,2237,de40f4275f0ae8a2b3e535f08f6f483adb9bc282618ab46b27250771ff3088b5
True,UP,103200.0,200.0,1,2025-12-08,ok,2206,26eeb1f6dda4f447650b8abfde350183701cce81ef96ca9f90ed03fb32210448
True,UP,103200.0,200.0,2,2025-12-08,ok,2182,9730cec4a6a780f680832c0ccb7f4e8b0d367dfc32166e1eed9c3b08dc5db702
True,DOWN,102800.0,-1000.0,1,2025-12-07,ok,2290,32eefab766c1db67f90bc9376efde69830dbb6fc066da651cd9e047818b58d25
True,DOWN,102800.0,-1000.0,1,2025-12-07,ok,2256,3aa9adab65bc612b5c029e8024311206af2b3af7651c5c551367eff28b86d634
True,STABLE,104000.0,,2,2025-12-07,ok,2271,c2cc69c78ae42b6c49251d6c6a653d83844ec23a4663f02bf896e951738a9e18
True,DOWN,103000.0,-1100.0,1,2025-12-07,ok,2214,629e7e1cfc50c96eacdf32d670c7bdff81923ef352b8a5a3e34fde2efd08bf0b
True,MIXED,103200.0,,2,2025-12-06,ok,2232,b443a5e1dde4c7ba6678f237861fbebc39f28bd44a22eda7684dd3eadbe37e40
True,DOWN,103000.0,-9000.0,2,2025-12-06,ok,2256,59ac1763b6a87c88021616d2f85dceb635b9395b32874948df9552479669a360
True,DOWN,103500.0,,2,2025-12-06,ok,2271,f25b913370dffaa223ba2f806b6d0af3ba0588300d93be8fa263fb414a9bdfd7
True,DOWN,102500.0,-1100.0,1,2025-12-06,ok,2218,a99ce143119a1825b66a6b3681384168330b939118f95b27ce50e789c0927bd1
True,UP,104000.0,400.0,2,2025-12-06,ok,2247,ba73ab3df461c5b31f98ed385836043f566cce6e43eaf25eb93cc34efd9520e0
True,UP,104000.0,,1,2025-12-05,ok,2250,f28ad76f0e356989a80038a21db61008c7b71234ddd2c2415fa3ab289aa72137
True,DOWN,103900.0,,2,2025-12-06,ok,2229,4dbd09366e9403a23227460c2f62e5d9ed3ef6b4830c179a1b6c4a20192afa68
True,STABLE,103600.0,0.0,2,2025-12-05,ok,2181,62a5aca2ad10a247708efbf6987c6c02680d3b78761efbf38ffa08a80dd39768
True,UP,103500.0,,2,2025-12-05,ok,2244,1125486384869162aaaf2947ff7169abc1e44b75324ad7aa850b6d8fbc512065
True,UP,103500.0,,2,2025-12-05,ok,2279,0031dbdb8013085707a2412a0aa717ba7e4ffec22671871c8608ab8bcf51cb81
True,DOWN,103300.0,-1800.0,2,2025-12-06,ok,2230,04f9a5126deb4d5658efed6bba340178417c6fd8984f09eeb49534702a7d5850
True,UP,103300.0,200.0,2,2025-12-05,ok,2214,67c78494d1f9055fb8dfa3bea252787137462b7b9e0b52934d0437105639652f
True,UP,104000.0,400.0,1,2025-12-05,ok,2232,32a5f7bc621f96c656c349acd8ddbf03fbcc619360d01ae4dd147cc8adf62753
False,NONE,,,5,,ok,2244,2c3db709841ff3689d7f22700d4bb83dc11e5bf67bc280ee12ced0a6f8d55a57
True,DOWN,104000.0,-5000.0,1,2025-11-27,ok,2209,165e4519246c1358d2ac2cedfdf0c8fe163993875ca5a4f8c632dcd2d30a3a11
True,DOWN,103600.0,-1900.0,1,2025-12-05,ok,2277,88782ac24ddf801707da560011c0ed4c7e9fc45c716ca7c1aeb0e462899e07f4
True,DOWN,105500.0,-1500.0,1,2025-12-04,ok,2232,b0c42a6baeed40ba1c6548ab892e5acadc28c6522e39757f3e8c13113896793c
True,DOWN,103200.0,-1800.0,1,2025-12-04,ok,2261,9fe2494e849b516aff6bfb6c656cc544ce16373098c27ac0add86c7be7ee8577
True,DOWN,105500.0,-1500.0,2,2025-12-04,ok,2221,8a4e5aaea69a74e33e2390ba4c9fd3a6f87b0355a9bc8bf4f9ecb980e69b9743
True,DOWN,105300.0,,2,2025-12-04,ok,2224,e4a618b22f83a69c7f20a51e2cb80df158d7971041531cefc7e3854fdeb484b0
True,DOWN,105500.0,-1500.0,1,2025-12-04,ok,2278,c752a3af8f7215ba7a176f7d97a82995adb439e3c2b7c3cd3af03b4fba83b108
True,DOWN,105500.0,-4200.0,1,2025-12-02,ok,2268,d4f211254b2b220a2e80c61b9c11dd0a7d573f34a6e4e210dae698a8cf13b84a
True,DOWN,105000.0,-1750.0,2,2025-12-03,ok,2230,3080b56583bfdeadce28990b8f9116128b13015c72bb4ff454cd6af02b83b017
True,DOWN,105500.0,-1500.0,1,2025-12-03,ok,2191,af8172ffdd18d3abf66855732bec57e3fe44d7643688c4764a9c799bc2ef6d73
True,DOWN,107000.0,-4000.0,2,2025-12-03,ok,2238,68a3d05f454c72ffdadca4f46ffac11d319824a89dafc511c7ee52da821034ed
True,DOWN,105500.0,-1500.0,1,2025-12-02,ok,2233,ef0eeec3ac39de9b8efa088c9d0f33eebafcc7758d7cd1cbf3727825ad91b599
True,DOWN,106900.0,-5400.0,2,2025-12-03,ok,2252,8bd67055041146a99f506ec995e28b79b744d1a82b253a01f6c7f3a28851d339
True,DOWN,106900.0,-5400.0,2,2025-12-03,ok,2275,f756c7f77743f6b0203eca0fd1ef689035ed35e6545f9b4a80f82948df741df4
True,DOWN,106900.0,-5400.0,2,2025-12-03,ok,2222,b98a0f080e7e56d6bed8985f98dc277a6e09aff56b8d2c4c652f631be9cc5148
True,DOWN,107000.0,-4000.0,1,2025-12-02,ok,2225,c8813d776abaf304d57fdf8fda10e5be2ad20ab435260a5e875883f7801aa9cf
True,DOWN,106800.0,-4150.0,2,2025-12-02,ok,2222,3b679af53c93e8c9901ca7ad24ffc3907714adfc29ec7990d379fa1d891f5a82
True,DOWN,107000.0,-4000.0,2,2025-12-02,ok,2193,6b4d3ae0f6b5e9c791e35de3df16158b218c78c8f47d0a0d667c9a0b0a832fc6
True,DOWN,111300.0,-1300.0,1,2025-12-02,ok,2246,d1778e0ac57dc3d1ebf100e0f6746082bdd4188d838e5d111d3f3c7d14d1c0d8
False,NONE,,,5,,ok,2237,ab98a7175acf686fa10c065978a13d56f5cffba41ee460da5da1dc16079e1d9a
True,DOWN,111000.0,-1300.0,2,2025-12-01,ok,2207,16dbe8dd7188d3f0de0201fa748c3254af66461af907a10bd96624a2a66273a4
True,STABLE,112300.0,0.0,2,2025-12-01,ok,2246,4aae7aa525baa430f738ce547f030e291275d3054389134d83cafff43bd727a6
True,DOWN,111200.0,-1300.0,2,2025-12-01,ok,2239,f4150909ec9c5abe749a3cec4ad3fab8657104d88d79600326845b07175848a1
True,STABLE,112300.0,0.0,1,2025-12-01,ok,2242,4f426f40c803a5b3503941e1785cb09b6018971b69cfc1aa6242d3ae590e55e3
True,DOWN,111000.0,-800.0,2,2025-12-01,ok,2221,d837f929ada46dbef72492a45d1d1f884140d0fb61b9f25607add73097ec5fc8
True,DOWN,107000.0,-4200.0,2,2025-12-02,ok,2233,bf0d15eed7b61d803af0c42fe16210a72b1c4da8506fb31051fb3f986be7c3f6
True,DOWN,111000.0,-1300.0,1,2025-12-01,ok,2230,41ef497df363c846b2bd60a763944e58e64478b7a59ea84ee25010910b9e9e09
True,NONE,112200.0,,1,2025-12-01,ok,2264,405c538ef3409fd25a9f8ca3902613a2351d215f13772ce7eff5cffb919856a9
True,DOWN,112300.0,-200.0,2,2025-11-30,ok,2204,39a11c504183becbf19dad077d7cb7408afbc2009ec96a56187c125ee5b1b66d
True,UP,112300.0,300.0,1,2025-11-30,ok,2242,a2535572ad438db6504f996095c0fb5492db1d609a8d8c7dc88569766ed8cbc0
True,DOWN,112300.0,-250.0,2,2025-11-30,ok,2211,4d3cd691c764febee489a8c269f9dc4dc5f93c96dbcd514c8117a9a195de9186
True,STABLE,112300.0,0.0,1,2025-12-01,ok,2205,8d4b7b49290fc10c5b8ac6c6f146a2d0fd7e15359b91d99b4c99cb810438daa7
True,UP,112200.0,,1,2025-11-30,ok,2176,c55b82721666019996b39ff4d3dd4fb7a7f1cc44c2fb06dfaee42ccfa1ac00b5
True,UP,112200.0,,1,2025-12-01,ok,2256,300593a46c4cb2e154ee7b65e55981b3d8602d9f2ac3dc52c07d4920f8b73a8d
True,UP,112300.0,300.0,1,2025-12-01,ok,2220,af28b060ea253973eeaf44fd1135e56b41b8f7c5a4a1f90a7908e9ae3d12844b
True,UP,112300.0,1000.0,2,2025-11-28,ok,2216,77774133c630924c33e0c4d6a28c477b650a592118996ef3a4f5801887ba31e2
True,MIXED,112200.0,,2,2025-11-30,ok,2129,515bc6b0316fb8ae2b757d6c4f20514311856491f37da921dfc6200933cf2c18
True,UP,112300.0,300.0,1,2025-11-29,ok,2243,481b9754cf2b73f7526d4f10f0c3ad5cdaf28eb831c9cb98e2f9749ba3928ae9
True,UP,112000.0,500.0,1,2025-11-29,ok,2213,d069a466a9cbee74324cfb55a9a211f9c01c8ab36d4839ccfb6b50f06a83684b
True,UP,111300.0,300.0,1,2025-11-29,ok,2187,49f0c5911747314a1fc8902572e1c5a8a36fcbc47be6218de75d44c6128ae47a
True,UP,112000.0,500.0,1,2025-11-29,ok,2233,4b977cbc70520f58bb2fbe831607bfa9c7097ff04e7c44913939c54cbe600c8d
True,UP,112200.0,400.0,1,2025-11-29,ok,2027,388f539ed42a05fe4df2bcbe334f5abaefb46ac875275fc61672febe75bb7d3d
